Transaction ID;Site;Borne;Connecteur;Flotte;Date de début;Durée (HH:MM);Gain de charge (%);Energie délivrée (Wh);Montant facturé (CFA);T1 Créneau;T2 Créneau;T3 Créneau;T4 Créneau;T5 Créneau;T1 Prix/kWh (CFA);T2 Prix/kWh (CFA);T3 Prix/kWh (CFA);T4 Prix/kWh (CFA);T5 Prix/kWh (CFA);T1 Énergie (kWh);T2 Énergie (kWh);T3 Énergie (kWh);T4 Énergie (kWh);T5 Énergie (kWh);T1 Coût (CFA);T2 Coût (CFA);T3 Coût (CFA);T4 Coût (CFA);T5 Coût (CFA)
1759085635;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2025-09-28 18:53;00:31;14;4786.00;1101.00;00:00-23:59;;;;;230;;;;;4.786;;;;;1101;;;;
1759083694;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-28 18:21;00:13;12;3017.00;694.00;00:00-23:59;;;;;230;;;;;3.017;;;;;694;;;;
1759083236;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-28 18:13;00:29;50;13261.00;3051.00;00:00-23:59;;;;;230;;;;;13.261;;;;;3051;;;;
1759082202;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Public;2025-09-28 17:56;01:29;89;24134.00;5551.00;00:00-23:59;;;;;230;;;;;24.134;;;;;5551;;;;
1759081917;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-28 17:51;00:23;37;10019.00;2305.00;00:00-23:59;;;;;230;;;;;10.019;;;;;2305;;;;
1759081010;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-28 17:36;00:15;34;9141.00;2103.00;00:00-23:59;;;;;230;;;;;9.141;;;;;2103;;;;
1759080744;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-09-28 17:32;01:59;99;28130.00;6470.00;00:00-23:59;;;;;230;;;;;28.13;;;;;6470;;;;
1759080651;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-28 17:30;00:54;87;35478.00;8160.00;00:00-23:59;;;;;230;;;;;35.478;;;;;8160;;;;
1759078388;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Illigo;2025-09-28 16:52;01:12;82;22001.00;5061.00;00:00-23:59;;;;;230;;;;;22.001;;;;;5061;;;;
1759074286;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Fleetch RCI;2025-09-28 15:44;00:08;7;3338.00;768.00;00:00-23:59;;;;;230;;;;;3.338;;;;;768;;;;
1759072469;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-28 15:14;00:19;35;9335.00;2148.00;00:00-23:59;;;;;230;;;;;9.335;;;;;2148;;;;
1759072256;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-28 15:10;01:28;83;23007.00;5292.00;00:00-23:59;;;;;230;;;;;23.007;;;;;5292;;;;
1759072100;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-28 15:08;00:01;1;316.00;73.00;00:00-23:59;;;;;230;;;;;0.316;;;;;73;;;;
1759061407;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-28 12:09;00:21;41;11036.00;2539.00;00:00-23:59;;;;;230;;;;;11.036;;;;;2539;;;;
1759059872;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-28 11:44;00:22;23;11660.00;2682.00;00:00-23:59;;;;;230;;;;;11.66;;;;;2682;;;;
1759059221;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-09-28 11:33;00:21;24;6081.00;1399.00;00:00-23:59;;;;;230;;;;;6.081;;;;;1399;;;;
1759059106;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Illigo;2025-09-28 11:31;00:25;34;14322.00;3295.00;00:00-23:59;;;;;230;;;;;14.322;;;;;3295;;;;
1759058057;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-28 11:13;00:14;12;4746.00;1092.00;00:00-23:59;;;;;230;;;;;4.746;;;;;1092;;;;
1759058038;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-28 11:13;00:29;47;26040.00;5990.00;00:00-23:59;;;;;230;;;;;26.04;;;;;5990;;;;
1759056635;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-28 10:50;00:23;44;11769.00;2707.00;00:00-23:59;;;;;230;;;;;11.769;;;;;2707;;;;
1759054980;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2025-09-28 10:22;00:54;61;24540.00;5645.00;00:00-23:59;;;;;230;;;;;24.54;;;;;5645;;;;
1759053501;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-28 09:57;01:11;80;43510.00;10008.00;00:00-23:59;;;;;230;;;;;43.51;;;;;10008;;;;
1759050549;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-28 09:08;00:06;3;784.00;181.00;00:00-23:59;;;;;230;;;;;0.784;;;;;181;;;;
1759046862;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-28 08:07;00:58;83;21761.00;5006.00;00:00-23:59;;;;;230;;;;;21.761;;;;;5006;;;;
1759044950;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-28 07:35;01:01;83;18147.00;4174.00;00:00-23:59;;;;;230;;;;;18.147;;;;;4174;;;;
1759037718;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-28 05:34;01:01;82;21740.00;5001.00;00:00-23:59;;;;;230;;;;;21.74;;;;;5001;;;;
1759029589;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-28 03:19;01:13;59;17899.00;4117.00;00:00-23:59;;;;;230;;;;;17.899;;;;;4117;;;;
1759029379;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-28 03:15;00:06;1;962.00;222.00;00:00-23:59;;;;;230;;;;;0.962;;;;;222;;;;
1759026051;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-28 02:20;01:28;72;21742.00;5001.00;00:00-23:59;;;;;230;;;;;21.742;;;;;5001;;;;
1759025719;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-28 02:14;00:54;96;39368.00;9055.00;00:00-23:59;;;;;230;;;;;39.368;;;;;9055;;;;
1759021215;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-28 00:59;01:01;83;21760.00;5005.00;00:00-23:59;;;;;230;;;;;21.76;;;;;5005;;;;
1759017349;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2025-09-27 23:55;00:29;58;23529.00;5412.00;00:00-23:59;;;;;230;;;;;23.529;;;;;5412;;;;
1759016500;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-09-27 23:41;00:56;77;43479.00;10001.00;00:00-23:59;;;;;230;;;;;43.479;;;;;10001;;;;
1759015867;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-09-27 23:30;00:09;17;6559.00;1509.00;00:00-23:59;;;;;230;;;;;6.559;;;;;1509;;;;
1759014827;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-27 23:13;00:47;76;30406.00;6994.00;00:00-23:59;;;;;230;;;;;30.406;;;;;6994;;;;
1759011755;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-27 22:22;01:01;21;11706.00;2693.00;00:00-23:59;;;;;230;;;;;11.706;;;;;2693;;;;
1759009878;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Illigo;2025-09-27 21:51;00:41;65;26517.00;6099.00;00:00-23:59;;;;;230;;;;;26.517;;;;;6099;;;;
1759005090;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Illigo;2025-09-27 20:31;01:08;84;22006.00;5062.00;00:00-23:59;;;;;230;;;;;22.006;;;;;5062;;;;
1759002546;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-27 19:48;00:21;43;17076.00;3928.00;00:00-23:59;;;;;230;;;;;17.076;;;;;3928;;;;
1759002387;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Illigo;2025-09-27 19:46;00:04;7;3062.00;705.00;00:00-23:59;;;;;230;;;;;3.062;;;;;705;;;;
1759002056;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2025-09-27 19:40;00:34;48;19568.00;4501.00;00:00-23:59;;;;;230;;;;;19.568;;;;;4501;;;;
1758999423;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2025-09-27 18:56;00:18;24;6470.00;1489.00;00:00-23:59;;;;;230;;;;;6.47;;;;;1489;;;;
1758999265;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-27 18:54;01:21;67;19457.00;4476.00;00:00-23:59;;;;;230;;;;;19.457;;;;;4476;;;;
1758999097;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Illigo;2025-09-27 18:51;00:23;25;10236.00;2355.00;00:00-23:59;;;;;230;;;;;10.236;;;;;2355;;;;
1758998229;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-27 18:36;00:23;28;3941.00;907.00;00:00-23:59;;;;;230;;;;;3.941;;;;;907;;;;
1758996227;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-27 18:03;00:28;57;20026.00;4606.00;00:00-23:59;;;;;230;;;;;20.026;;;;;4606;;;;
1758995074;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-09-27 17:44;00:16;33;13111.00;3016.00;00:00-23:59;;;;;230;;;;;13.111;;;;;3016;;;;
1758992523;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-27 17:01;00:36;12;3483.00;802.00;00:00-23:59;;;;;230;;;;;3.483;;;;;802;;;;
1758988825;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Public;2025-09-27 16:00;00:49;55;15000.00;3450.00;00:00-23:59;;;;;230;;;;;15.0;;;;;3450;;;;
1758988691;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-27 15:57;01:00;77;20605.00;4740.00;00:00-23:59;;;;;230;;;;;20.605;;;;;4740;;;;
1758987083;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-09-27 15:31;00:56;67;18000.00;4140.00;00:00-23:59;;;;;230;;;;;18.0;;;;;4140;;;;
1758982857;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-27 14:20;00:55;56;30876.00;7102.00;00:00-23:59;;;;;230;;;;;30.876;;;;;7102;;;;
1758982525;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-27 14:15;01:11;69;19008.00;4372.00;00:00-23:59;;;;;230;;;;;19.008;;;;;4372;;;;
1758974833;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-27 12:06;00:43;68;17846.00;4105.00;00:00-23:59;;;;;230;;;;;17.846;;;;;4105;;;;
1758973199;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-27 11:39;00:04;8;2013.00;463.00;00:00-23:59;;;;;230;;;;;2.013;;;;;463;;;;
1758971662;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-27 11:14;00:24;46;12035.00;2769.00;00:00-23:59;;;;;230;;;;;12.035;;;;;2769;;;;
1758962293;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-27 08:37;00:24;30;11865.00;2729.00;00:00-23:59;;;;;230;;;;;11.865;;;;;2729;;;;
1758960499;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-27 08:08;00:28;57;23053.00;5303.00;00:00-23:59;;;;;230;;;;;23.053;;;;;5303;;;;
1758958947;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-09-27 07:42;01:11;77;21376.00;4917.00;00:00-23:59;;;;;230;;;;;21.376;;;;;4917;;;;
1758958489;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-09-27 07:34;00:03;6;2063.00;475.00;00:00-23:59;;;;;230;;;;;2.063;;;;;475;;;;
1758958062;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-09-27 07:27;00:03;5;2127.00;490.00;00:00-23:59;;;;;230;;;;;2.127;;;;;490;;;;
1758956629;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-27 07:03;00:19;38;15065.00;3465.00;00:00-23:59;;;;;230;;;;;15.065;;;;;3465;;;;
1758954326;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-27 06:25;00:10;7;2678.00;616.00;00:00-23:59;;;;;230;;;;;2.678;;;;;616;;;;
1758950406;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-27 05:19;00:49;90;36930.00;8494.00;00:00-23:59;;;;;230;;;;;36.93;;;;;8494;;;;
1758944206;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-27 03:36;00:48;27;7504.00;1726.00;00:00-23:59;;;;;230;;;;;7.504;;;;;1726;;;;
1758943615;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-09-27 03:26;00:28;1;2503.00;576.00;00:00-23:59;;;;;230;;;;;2.503;;;;;576;;;;
1758943482;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Public;2025-09-27 03:24;00:34;12;4013.00;923.00;00:00-23:59;;;;;230;;;;;4.013;;;;;923;;;;
1758941725;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-27 02:55;01:40;74;21639.00;4977.00;00:00-23:59;;;;;230;;;;;21.639;;;;;4977;;;;
1758941710;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-27 02:54;00:13;10;4123.00;949.00;00:00-23:59;;;;;230;;;;;4.123;;;;;949;;;;
1758941476;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-27 02:50;00:25;46;12280.00;2825.00;00:00-23:59;;;;;230;;;;;12.28;;;;;2825;;;;
1758940783;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-09-27 02:39;00:40;52;13916.00;3201.00;00:00-23:59;;;;;230;;;;;13.916;;;;;3201;;;;
1758940466;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Public;2025-09-27 02:34;00:48;67;18003.00;4141.00;00:00-23:59;;;;;230;;;;;18.003;;;;;4141;;;;
1758937738;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-27 01:48;00:28;43;17018.00;3915.00;00:00-23:59;;;;;230;;;;;17.018;;;;;3915;;;;
1758937369;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-27 01:42;00:49;88;37306.00;8581.00;00:00-23:59;;;;;230;;;;;37.306;;;;;8581;;;;
1758936703;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-27 01:31;00:14;27;10948.00;2519.00;00:00-23:59;;;;;230;;;;;10.948;;;;;2519;;;;
1758932480;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-27 00:21;00:24;49;20075.00;4618.00;00:00-23:59;;;;;230;;;;;20.075;;;;;4618;;;;
1758930419;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-26 23:46;00:55;48;13457.00;3096.00;00:00-23:59;;;;;230;;;;;13.457;;;;;3096;;;;
1758924487;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-26 22:07;00:49;79;32552.00;7487.00;00:00-23:59;;;;;230;;;;;32.552;;;;;7487;;;;
1758919043;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-09-26 20:37;00:11;23;8733.00;2009.00;00:00-23:59;;;;;230;;;;;8.733;;;;;2009;;;;
1758915273;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-26 19:34;00:09;5;2667.00;614.00;00:00-23:59;;;;;230;;;;;2.667;;;;;614;;;;
1758914021;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-09-26 19:13;00:27;35;14561.00;3350.00;00:00-23:59;;;;;230;;;;;14.561;;;;;3350;;;;
1758913010;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-09-26 18:56;00:34;47;28039.00;6449.00;00:00-23:59;;;;;230;;;;;28.039;;;;;6449;;;;
1758912376;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-09-26 18:45;00:19;40;15882.00;3653.00;00:00-23:59;;;;;230;;;;;15.882;;;;;3653;;;;
1758904211;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-26 16:29;01:16;65;26367.00;6065.00;00:00-23:59;;;;;230;;;;;26.367;;;;;6065;;;;
1758903815;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Fleetch RCI;2025-09-26 16:23;01:02;49;19723.00;4537.00;00:00-23:59;;;;;230;;;;;19.723;;;;;4537;;;;
1758902400;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-26 15:59;01:40;70;20656.00;4751.00;00:00-23:59;;;;;230;;;;;20.656;;;;;4751;;;;
1758901193;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-09-26 15:39;00:57;85;35015.00;8054.00;00:00-23:59;;;;;230;;;;;35.015;;;;;8054;;;;
1758897181;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-26 14:32;01:02;64;18006.00;4142.00;00:00-23:59;;;;;230;;;;;18.006;;;;;4142;;;;
1758895968;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-26 14:12;00:06;0;282.00;65.00;00:00-23:59;;;;;230;;;;;0.282;;;;;65;;;;
1758895310;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-26 14:01;00:09;18;5008.00;1152.00;00:00-23:59;;;;;230;;;;;5.008;;;;;1152;;;;
1758894393;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-26 13:46;01:23;78;21108.00;4855.00;00:00-23:59;;;;;230;;;;;21.108;;;;;4855;;;;
1758892787;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-26 13:19;00:51;53;15735.00;3620.00;00:00-23:59;;;;;230;;;;;15.735;;;;;3620;;;;
1758892319;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-09-26 13:11;01:24;43;38744.00;8912.00;00:00-23:59;;;;;230;;;;;38.744;;;;;8912;;;;
1758886561;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-26 11:35;00:13;9;4081.00;939.00;00:00-23:59;;;;;230;;;;;4.081;;;;;939;;;;
1758884262;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-26 10:57;00:37;47;18063.00;4155.00;00:00-23:59;;;;;230;;;;;18.063;;;;;4155;;;;
1758884057;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-26 10:53;00:52;67;27030.00;6217.00;00:00-23:59;;;;;230;;;;;27.03;;;;;6217;;;;
1758876835;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-26 08:53;00:57;39;21720.00;4996.00;00:00-23:59;;;;;230;;;;;21.72;;;;;4996;;;;
1758861875;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-26 04:44;00:10;9;3917.00;901.00;00:00-23:59;;;;;230;;;;;3.917;;;;;901;;;;
1758859219;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-26 03:59;00:41;76;30540.00;7025.00;00:00-23:59;;;;;230;;;;;30.54;;;;;7025;;;;
1758854396;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-26 02:39;01:10;65;18214.00;4190.00;00:00-23:59;;;;;230;;;;;18.214;;;;;4190;;;;
1758849582;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-26 01:19;00:26;34;13757.00;3165.00;00:00-23:59;;;;;230;;;;;13.757;;;;;3165;;;;
1758846326;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-26 00:25;00:29;12;4004.00;921.00;00:00-23:59;;;;;230;;;;;4.004;;;;;921;;;;
1758844173;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-25 23:49;00:34;52;14021.00;3225.00;00:00-23:59;;;;;230;;;;;14.021;;;;;3225;;;;
1758843436;Petro Ivoire GANDHI;PI-GA-CP04;Connecteur A;Public;2025-09-25 23:37;01:56;0.0;13011.00;2603.00;00:00-23:59;;;;;200;;;;;13.011;;;;;2603;;;;
1758841712;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Public;2025-09-25 23:08;00:41;75;30501.00;7016.00;00:00-23:59;;;;;230;;;;;30.501;;;;;7016;;;;
1758840952;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2025-09-25 22:55;00:39;60;24493.00;5634.00;00:00-23:59;;;;;230;;;;;24.493;;;;;5634;;;;
1758840153;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Illigo;2025-09-25 22:42;01:01;51;13880.00;3193.00;00:00-23:59;;;;;230;;;;;13.88;;;;;3193;;;;
1758834173;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-25 21:02;00:37;38;17400.00;4002.00;00:00-23:59;;;;;230;;;;;17.4;;;;;4002;;;;
1758833278;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Illigo;2025-09-25 20:47;00:58;78;32062.00;7375.00;00:00-23:59;;;;;230;;;;;32.062;;;;;7375;;;;
1758829428;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Illigo;2025-09-25 19:43;00:46;57;23271.00;5353.00;00:00-23:59;;;;;230;;;;;23.271;;;;;5353;;;;
1758828033;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-25 19:20;00:49;76;20021.00;4605.00;00:00-23:59;;;;;230;;;;;20.021;;;;;4605;;;;
1758825250;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2025-09-25 18:33;00:35;40;11838.00;2723.00;00:00-23:59;;;;;230;;;;;11.838;;;;;2723;;;;
1758822990;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-09-25 17:56;00:49;55;22078.00;5078.00;00:00-23:59;;;;;230;;;;;22.078;;;;;5078;;;;
1758821750;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-25 17:35;01:27;75;21219.00;4881.00;00:00-23:59;;;;;230;;;;;21.219;;;;;4881;;;;
1758821712;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-25 17:34;01:14;73;41635.00;9577.00;00:00-23:59;;;;;230;;;;;41.635;;;;;9577;;;;
1758821542;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2025-09-25 17:32;01:09;84;21752.00;5003.00;00:00-23:59;;;;;230;;;;;21.752;;;;;5003;;;;
1758819160;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-25 16:52;00:10;6;2806.00;646.00;00:00-23:59;;;;;230;;;;;2.806;;;;;646;;;;
1758816441;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-25 16:07;01:12;78;20958.00;4821.00;00:00-23:59;;;;;230;;;;;20.958;;;;;4821;;;;
1758816187;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-25 16:02;00:48;63;25064.00;5765.00;00:00-23:59;;;;;230;;;;;25.064;;;;;5765;;;;
1758814953;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Illigo;2025-09-25 15:42;00:56;58;15223.00;3502.00;00:00-23:59;;;;;230;;;;;15.223;;;;;3502;;;;
1758809501;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2025-09-25 14:11;00:19;39;15780.00;3630.00;00:00-23:59;;;;;230;;;;;15.78;;;;;3630;;;;
1758803758;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-25 12:35;00:39;59;15672.00;3605.00;00:00-23:59;;;;;230;;;;;15.672;;;;;3605;;;;
1758802930;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2025-09-25 12:21;00:46;75;29812.00;6857.00;00:00-23:59;;;;;230;;;;;29.812;;;;;6857;;;;
1758802578;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2025-09-25 12:15;00:36;67;27065.00;6225.00;00:00-23:59;;;;;230;;;;;27.065;;;;;6225;;;;
1758800325;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-25 11:38;00:15;11;4778.00;1099.00;00:00-23:59;;;;;230;;;;;4.778;;;;;1099;;;;
1758797940;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-25 10:58;00:35;54;30416.00;6996.00;00:00-23:59;;;;;230;;;;;30.416;;;;;6996;;;;
1758794217;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Illigo;2025-09-25 09:56;00:33;53;14003.00;3221.00;00:00-23:59;;;;;230;;;;;14.003;;;;;3221;;;;
1758791171;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2025-09-25 09:05;00:26;26;23300.00;5359.00;00:00-23:59;;;;;230;;;;;23.3;;;;;5359;;;;
1758768019;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2025-09-25 02:40;00:49;52;15230.00;3503.00;00:00-23:59;;;;;230;;;;;15.23;;;;;3503;;;;
1758765931;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2025-09-25 02:05;00:37;56;14802.00;3405.00;00:00-23:59;;;;;230;;;;;14.802;;;;;3405;;;;
1758757371;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2025-09-24 23:42;00:35;64;26039.00;5989.00;00:00-23:59;;;;;230;;;;;26.039;;;;;5989;;;;
1758756640;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2025-09-24 23:30;00:04;2;823.00;190.00;00:00-23:59;;;;;230;;;;;0.823;;;;;190;;;;
1758755071;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2025-09-24 23:04;00:20;32;13032.00;2998.00;00:00-23:59;;;;;230;;;;;13.032;;;;;2998;;;;
1758750126;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Illigo;2025-09-24 21:41;00:40;63;25809.00;5937.00;00:00-23:59;;;;;230;;;;;25.809;;;;;5937;;;;
1758744700;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-24 20:11;00:37;53;21089.00;4851.00;00:00-23:59;;;;;230;;;;;21.089;;;;;4851;;;;
1758742879;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-24 19:41;00:10;26;10042.00;2310.00;00:00-23:59;;;;;230;;;;;10.042;;;;;2310;;;;
1758735353;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-24 17:35;00:15;14;6159.00;1417.00;00:00-23:59;;;;;230;;;;;6.159;;;;;1417;;;;
1758733925;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2025-09-24 17:11;00:20;39;15097.00;3473.00;00:00-23:59;;;;;230;;;;;15.097;;;;;3473;;;;
